GeneName_ENSEMBLGeneID,gene,function,DESeq2 baseMean expression,Pritzker_FoldChange,Pritzker_Pvalue,Pritzker_FDR,Stanley_FoldChange,Stanley Pvalue,Stanley_FDR
ENSG00000141756,FKBP10,"FK506 binding protein 10, 65 kDa [Source:HGNC Symbol;Acc:HGNC:18169]",934.2805061,0.349847102,0.044428616,0.267925957,0.612480241,0.002936367,0.044989582
ENSG00000131473,ACLY,ATP citrate lyase [Source:HGNC Symbol;Acc:HGNC:115],4691.382095,-0.247843018,0.020068563,0.202200102,-0.202994285,0.001332367,0.027945205
ENSG00000033627,ATP6V0A1,"ATPase, H+ transporting, lysosomal V0 subunit a1 [Source:HGNC Symbol;Acc:HGNC:865]",18675.50924,-0.256062617,0.014005716,0.181034113,-0.217066421,0.000709934,0.01879949
ENSG00000108797,CNTNAP1,contactin associated protein 1 [Source:HGNC Symbol;Acc:HGNC:8011],14526.1164,-0.323881375,0.026491951,0.222186419,-0.347359462,0.000715961,0.01879949
ENSG00000126581,BECN1,"beclin 1, autophagy related [Source:HGNC Symbol;Acc:HGNC:1034]",999.1236794,-0.196378533,0.026138221,0.222186419,-0.468493641,0.00012011,0.007186583
ENSG00000131467,PSME3,proteasome activator subunit 3 [Source:HGNC Symbol;Acc:HGNC:9570],3160.486262,-0.187571953,0.025340808,0.22095495,-0.183697521,0.003358725,0.048916618
ENSG00000175906,ARL4D,ADP-ribosylation factor-like 4D [Source:HGNC Symbol;Acc:HGNC:656],504.3494745,-0.359183274,0.016360147,0.189938911,-0.470344543,0.008967226,0.084594743
ENSG00000108861,DUSP3,dual specificity phosphatase 3 [Source:HGNC Symbol;Acc:HGNC:3069],6399.163335,-0.256587637,0.00813804,0.151241404,-0.276921164,6.46E-06,0.001307725
ENSG00000087152,ATXN7L3,ataxin 7-like 3 [Source:HGNC Symbol;Acc:HGNC:25416],9890.250222,-0.196725935,0.048295143,0.276748807,-0.189143826,0.033426414,0.182200661
ENSG00000172992,DCAKD,dephospho-CoA kinase domain containing [Source:HGNC Symbol;Acc:HGNC:26238],2095.77402,0.140813243,0.042322046,0.263847344,0.174469466,0.025831148,0.158149957
ENSG00000184922,FMNL1,formin-like 1 [Source:HGNC Symbol;Acc:HGNC:1212],2352.172295,-0.244191581,0.01392068,0.180694738,-0.300717154,0.003176493,0.047429517
ENSG00000136436,CALCOCO2,calcium binding and coiled-coil domain 2 [Source:HGNC Symbol;Acc:HGNC:29912],1710.978945,0.320666024,0.000503659,0.072748572,0.384663286,0.000249715,0.011047121
ENSG00000182575,NXPH3,neurexophilin 3 [Source:HGNC Symbol;Acc:HGNC:8077],1702.576593,-0.342300496,0.020652029,0.204608406,-0.321215098,0.032662259,0.179904931
ENSG00000250107,CACNA1G-AS1,CACNA1G antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:27377],29.46918557,-0.361525339,0.015594276,0.187038216,-1.120131282,0.013411795,NA
ENSG00000006283,CACNA1G,"calcium channel, voltage-dependent, T type, alpha 1G subunit [Source:HGNC Symbol;Acc:HGNC:1394]",2563.897615,-0.445908155,0.000966291,0.079577134,-0.417761849,0.000110056,0.006825551
ENSG00000175175,PPM1E,"protein phosphatase, Mg2+/Mn2+ dependent, 1E [Source:HGNC Symbol;Acc:HGNC:19322]",613.6164118,-0.650651957,0.002069948,0.099254447,-0.469190973,0.013382553,0.105449636
ENSG00000068489,PRR11,proline rich 11 [Source:HGNC Symbol;Acc:HGNC:25619],112.0283847,0.244607399,0.022037371,0.210456386,0.653441732,0.026875944,NA
ENSG00000175155,YPEL2,yippee-like 2 [Source:HGNC Symbol;Acc:HGNC:18326],1764.829205,-0.196532904,0.046155561,0.271720473,-0.221465188,0.018528754,0.128915573
ENSG00000265313,LINC01476,long intergenic non-protein coding RNA 1476 [Source:HGNC Symbol;Acc:HGNC:51117],115.5983017,-0.473839254,0.003258231,0.114570779,-0.6369282,0.025350212,NA
ENSG00000141367,CLTC,"clathrin, heavy chain (Hc) [Source:HGNC Symbol;Acc:HGNC:2092]",18517.54285,-0.260292611,0.04958387,0.279546031,-0.188742042,0.004142663,0.054905105
ENSG00000170832,USP32,ubiquitin specific peptidase 32 [Source:HGNC Symbol;Acc:HGNC:19143],2659.007904,-0.262271626,0.02519092,0.220747845,-0.284477114,0.01417119,0.109307474
ENSG00000266934,RP11-332H18.3,,24.59072088,0.454455209,0.043049896,0.265684905,1.673527671,0.03516867,NA
ENSG00000108604,SMARCD2,"SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 2 [Source:HGNC Symbol;Acc:HGNC:11107]",470.5299771,0.306778206,0.02254595,0.211544195,0.547254412,7.93E-05,0.005498064
ENSG00000108946,PRKAR1A,"protein kinase, cAMP-dependent, regulatory, type I, alpha [Source:HGNC Symbol;Acc:HGNC:9388]",9642.178104,-0.229862447,0.008356158,0.151695564,-0.179731586,0.017515373,0.124675598
ENSG00000180616,SSTR2,somatostatin receptor 2 [Source:HGNC Symbol;Acc:HGNC:11331],1820.320943,-0.338442184,0.037888703,0.253579591,-0.311520345,0.020813583,0.138469591
ENSG00000132470,ITGB4,"integrin, beta 4 [Source:HGNC Symbol;Acc:HGNC:6158]",3289.671174,1.122126885,0.000792239,0.078575851,1.215820128,1.55E-05,0.002045831
ENSG00000188878,FBF1,Fas (TNFRSF6) binding factor 1 [Source:HGNC Symbol;Acc:HGNC:24674],320.365776,0.275445459,0.00624665,0.138909798,0.539169499,0.004333832,0.056175128
ENSG00000169738,DCXR,dicarbonyl/L-xylulose reductase [Source:HGNC Symbol;Acc:HGNC:18985],1254.242353,0.219936438,0.047237727,0.274877165,0.305767041,0.022816128,0.146916366
ENSG00000170579,DLGAP1,"discs, large (Drosophila) homolog-associated protein 1 [Source:HGNC Symbol;Acc:HGNC:2905]",11456.45499,-0.351870401,0.011164731,0.167704342,-0.27718125,0.002049539,0.036061091
ENSG00000263878,DLGAP1-AS4,DLGAP1 antisense RNA 4 [Source:HGNC Symbol;Acc:HGNC:44333],155.6720481,-0.298345543,0.02678731,0.222863799,-0.415229533,0.008418875,0.081315545
ENSG00000067900,ROCK1,"Rho-associated, coiled-coil containing protein kinase 1 [Source:HGNC Symbol;Acc:HGNC:10251]",1925.649888,0.274589869,0.035394534,0.248524597,0.300869821,0.012656427,0.102340991
ENSG00000134508,CABLES1,Cdk5 and Abl enzyme substrate 1 [Source:HGNC Symbol;Acc:HGNC:25097],2575.441553,0.3554963,0.038567928,0.255424607,0.470999899,0.00562233,0.065243183
ENSG00000197705,KLHL14,kelch-like family member 14 [Source:HGNC Symbol;Acc:HGNC:29266],59.7615041,-0.626845758,1.34E-05,0.014440824,-0.78812196,0.02043106,NA
ENSG00000134769,DTNA,"dystrobrevin, alpha [Source:HGNC Symbol;Acc:HGNC:3057]",8768.091247,0.385445881,0.003669237,0.118525202,0.416409929,0.002350227,0.039066315
ENSG00000132872,SYT4,synaptotagmin IV [Source:HGNC Symbol;Acc:HGNC:11512],5752.91785,-0.36498729,0.033958806,0.244487954,-0.295693733,0.011973876,0.099490632
ENSG00000141469,SLC14A1,"solute carrier family 14 (urea transporter), member 1 (Kidd blood group) [Source:HGNC Symbol;Acc:HGNC:10918]",911.30761,1.13915896,0.000688016,0.076210679,1.773558943,1.42E-06,0.000569456
ENSG00000167220,HDHD2,haloacid dehalogenase-like hydrolase domain containing 2 [Source:HGNC Symbol;Acc:HGNC:25364],878.9462101,-0.143720172,0.039684428,0.257979171,-0.331154788,0.00057488,0.017249065
ENSG00000263849,MIR4744,microRNA 4744 [Source:HGNC Symbol;Acc:HGNC:41866],4.246234999,0.745124114,0.014750504,NA,1.720766615,0.049191499,NA
ENSG00000167315,ACAA2,acetyl-CoA acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:83],492.7352092,0.4700348,0.001582824,0.090721613,0.565492838,0.001359997,0.028341291
ENSG00000167306,MYO5B,myosin VB [Source:HGNC Symbol;Acc:HGNC:7603],339.6809312,-0.52111308,0.000360311,0.064370736,-0.682924965,0.000387976,0.01381578
ENSG00000091157,WDR7,WD repeat domain 7 [Source:HGNC Symbol;Acc:HGNC:13490],4606.265191,-0.274060341,0.037585636,0.252313515,-0.228148735,0.005068835,0.061289405
ENSG00000206052,DOK6,docking protein 6 [Source:HGNC Symbol;Acc:HGNC:28301],7726.051457,-0.319163981,0.043420054,0.266419282,-0.331738685,0.003229439,0.047838356
ENSG00000166342,NETO1,neuropilin (NRP) and tolloid (TLL)-like 1 [Source:HGNC Symbol;Acc:HGNC:13823],1364.773888,-0.425014345,0.008303599,0.151641967,-0.269806224,0.03164372,0.177207849
ENSG00000131196,NFATC1,"nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 1 [Source:HGNC Symbol;Acc:HGNC:7775]",247.6055628,0.480533505,0.028246321,0.227817158,0.879425205,0.001107779,NA
ENSG00000271461,RP4-673D20.6,,83.85499745,0.595314833,0.003769284,0.119972634,0.591156509,0.033892173,0.182925497
ENSG00000232528,RP4-673D20.3,,101.95973,0.520038111,0.002027081,0.098694333,0.736311872,0.013159558,NA
ENSG00000201346,U3,Small nucleolar RNA U3 [Source:RFAM;Acc:RF00012],7.872901254,0.619285072,0.012563109,NA,1.652264954,0.039003591,NA
ENSG00000088812,ATRN,attractin [Source:HGNC Symbol;Acc:HGNC:885],5091.818447,-0.290017825,0.009487569,0.158274515,-0.210173676,0.008725782,0.083532928
ENSG00000089199,CHGB,chromogranin B [Source:HGNC Symbol;Acc:HGNC:1930],5803.680706,-0.309889461,0.018737467,0.198134183,-0.234560438,0.028373081,0.167626196
ENSG00000125827,TMX4,thioredoxin-related transmembrane protein 4 [Source:HGNC Symbol;Acc:HGNC:25237],4703.282898,-0.276964218,0.023197263,0.213529891,-0.234373007,0.000891848,0.021451954
ENSG00000089048,ESF1,ESF1 nucleolar pre-rRNA processing protein homolog [Source:HGNC Symbol;Acc:HGNC:15898],1131.570253,0.222823187,0.016396565,0.190013451,0.24449632,0.025016239,0.155861666
ENSG00000149474,CSRP2BP,CSRP2 binding protein [Source:HGNC Symbol;Acc:HGNC:15904],783.6577201,-0.150752085,0.041874959,0.262961761,-0.226762858,0.030809741,0.175501136
ENSG00000154930,ACSS1,acyl-CoA synthetase short-chain family member 1 [Source:HGNC Symbol;Acc:HGNC:16091],3059.633039,0.391799405,0.038967193,0.256224728,0.562833205,0.004424736,0.056729405
ENSG00000125966,MMP24,matrix metallopeptidase 24 (membrane-inserted) [Source:HGNC Symbol;Acc:HGNC:7172],1588.315808,-0.228225717,0.037062285,0.250894064,-0.321983212,0.025043666,0.155861666
ENSG00000053438,NNAT,neuronatin [Source:HGNC Symbol;Acc:HGNC:7860],4383.700974,-0.40840022,0.001335106,0.087113084,-0.283382138,0.018238696,0.12792748
ENSG00000101438,SLC32A1,"solute carrier family 32 (GABA vesicular transporter), member 1 [Source:HGNC Symbol;Acc:HGNC:11018]",1689.169698,-0.670382409,0.000667706,0.076210679,-0.590472939,0.000550435,0.016906971
ENSG00000204103,MAFB,v-maf avian musculoaponeurotic fibrosarcoma oncogene homolog B [Source:HGNC Symbol;Acc:HGNC:6408],531.0792641,-0.263236963,0.04407962,0.26738659,-0.335711113,0.035331684,0.18715541
ENSG00000132824,SERINC3,serine incorporator 3 [Source:HGNC Symbol;Acc:HGNC:11699],8432.428855,-0.183801184,0.048249286,0.276693355,-0.211474386,0.000245501,0.010935361
ENSG00000124140,SLC12A5,"solute carrier family 12 (potassium/chloride transporter), member 5 [Source:HGNC Symbol;Acc:HGNC:13818]",22350.25861,-0.309392648,0.033930238,0.244463541,-0.207407735,0.014286876,0.109513001
ENSG00000064655,EYA2,EYA transcriptional coactivator and phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3520],245.4234906,0.514909037,0.008368464,0.15170752,0.575587425,0.034203661,0.183715334
ENSG00000054793,ATP9A,"ATPase, class II, type 9A [Source:HGNC Symbol;Acc:HGNC:13540]",21888.40926,-0.285885767,0.01629635,0.189607695,-0.227150455,0.00629818,0.069360242
ENSG00000054803,CBLN4,cerebellin 4 precursor [Source:HGNC Symbol;Acc:HGNC:16231],908.574243,-0.335498992,0.049392689,0.27908096,-0.404117392,0.002484714,0.040716648
ENSG00000101158,NELFCD,negative elongation factor complex member C/D [Source:HGNC Symbol;Acc:HGNC:15934],1681.215161,0.121588619,0.008128115,0.151241404,0.159523138,0.038227178,0.194896121
ENSG00000196074,SYCP2,synaptonemal complex protein 2 [Source:HGNC Symbol;Acc:HGNC:11490],360.5166131,0.460257135,0.00099687,0.080749318,0.430665372,0.010403617,0.09265799
ENSG00000101193,GID8,GID complex subunit 8 [Source:HGNC Symbol;Acc:HGNC:15857],564.1255017,-0.132739205,0.00513226,0.131946388,-0.247601119,0.038187772,0.194896121
ENSG00000101213,PTK6,protein tyrosine kinase 6 [Source:HGNC Symbol;Acc:HGNC:9617],129.7968363,0.48608501,0.034682377,0.246177091,0.80419634,0.0154119,NA
ENSG00000101150,TPD52L2,tumor protein D52-like 2 [Source:HGNC Symbol;Acc:HGNC:12007],3398.040625,0.123865658,0.022114985,0.210456386,0.175446973,0.007068589,0.073415901
ENSG00000267751,AC009005.2,,4.728720876,0.782659978,0.016239327,NA,2.582856104,0.022461946,NA
ENSG00000261526,CTB-31O20.2,,13.33632989,0.396467493,0.014631742,0.182780044,1.248108895,0.006521158,NA
ENSG00000267283,AC005306.3,,34.21282991,0.386318754,0.01302919,0.17700297,1.343040319,0.038069947,NA
ENSG00000099840,IZUMO4,IZUMO family member 4 [Source:HGNC Symbol;Acc:HGNC:26950],382.0918992,0.386495157,0.010476243,0.163419432,0.572969287,0.001170432,0.025801259
ENSG00000167676,PLIN4,perilipin 4 [Source:HGNC Symbol;Acc:HGNC:29393],564.2040792,0.758420936,0.000792559,0.078575851,0.893819095,0.001803694,0.033447044
ENSG00000214456,PLIN5,perilipin 5 [Source:HGNC Symbol;Acc:HGNC:33196],273.3164858,0.694009958,0.000389427,0.06456465,0.72817987,0.002261701,0.038371955
ENSG00000087903,RFX2,"regulatory factor X, 2 (influences HLA class II expression) [Source:HGNC Symbol;Acc:HGNC:9983]",438.748597,0.481853039,0.00543287,0.133558261,0.605811529,0.008316307,0.080867196
ENSG00000188000,OR7D2,"olfactory receptor, family 7, subfamily D, member 2 [Source:HGNC Symbol;Acc:HGNC:8378]",15.60628161,-0.947999694,0.026513623,0.222186419,-1.923187363,0.037208339,NA
ENSG00000129353,SLC44A2,"solute carrier family 44 (choline transporter), member 2 [Source:HGNC Symbol;Acc:HGNC:17292]",5020.927806,0.336739404,0.002517926,0.103976353,0.414964619,3.93E-05,0.003618255
ENSG00000223547,ZNF844,zinc finger protein 844 [Source:HGNC Symbol;Acc:HGNC:25932],332.6715218,0.230998748,0.042865962,0.265254095,0.551619178,0.000456403,0.015053186
ENSG00000214189,ZNF788,zinc finger family member 788 [Source:HGNC Symbol;Acc:HGNC:33112],7.268314704,0.577563138,0.030841574,NA,2.067164739,0.040797993,NA
ENSG00000198342,ZNF442,zinc finger protein 442 [Source:HGNC Symbol;Acc:HGNC:20877],26.77855385,0.39502666,0.037162216,0.250992246,1.173434631,0.026647768,NA
ENSG00000160877,NACC1,"nucleus accumbens associated 1, BEN and BTB (POZ) domain containing [Source:HGNC Symbol;Acc:HGNC:20967]",5965.153492,-0.26455857,0.014096231,0.181546913,-0.220389648,0.021145166,0.139735874
ENSG00000099797,TECR,"trans-2,3-enoyl-CoA reductase [Source:HGNC Symbol;Acc:HGNC:4551]",3381.162797,0.176027129,0.038562443,0.255424607,0.253852061,0.006862804,0.072339765
ENSG00000171903,CYP4F11,"cytochrome P450, family 4, subfamily F, polypeptide 11 [Source:HGNC Symbol;Acc:HGNC:13265]",221.6574027,0.635699654,0.030053738,0.233689174,1.104525392,0.000214518,0.010111206
ENSG00000130477,UNC13A,unc-13 homolog A (C. elegans) [Source:HGNC Symbol;Acc:HGNC:23150],19355.64271,-0.284438925,0.021172987,0.207175429,-0.252119512,0.004160943,0.054963629
ENSG00000269694,AC005197.2,,93.7755208,0.455057672,0.000263393,0.057205387,0.566770144,0.014264181,0.109403735
ENSG00000153902,LGI4,"leucine-rich repeat LGI family, member 4 [Source:HGNC Symbol;Acc:HGNC:18712]",3762.52285,0.436091226,0.001098826,0.082574002,0.411834841,5.68E-05,0.004574506
ENSG00000225975,LINC01534,long intergenic non-protein coding RNA 1534 [Source:HGNC Symbol;Acc:HGNC:51281],95.76405179,-0.289517365,0.015460376,0.186036777,-0.640163793,0.03813619,NA
ENSG00000167642,SPINT2,"serine peptidase inhibitor, Kunitz type, 2 [Source:HGNC Symbol;Acc:HGNC:11247]",1139.340728,-0.250465897,0.044351843,0.267925957,-0.2866618,0.002507327,0.040931952
ENSG00000267473,No Gene Symbol Available,,428.321768,-0.277460865,0.006232499,0.138762366,-0.326486332,0.048544559,0.222187349
ENSG00000104823,ECH1,"enoyl CoA hydratase 1, peroxisomal [Source:HGNC Symbol;Acc:HGNC:3149]",925.2780995,0.258100849,0.01141122,0.168192118,0.228701055,0.041250838,0.203073818
ENSG00000187534,PRR13P5,proline rich 13 pseudogene 5 [Source:HGNC Symbol;Acc:HGNC:50618],25.6094457,0.408524436,0.016242463,0.189179435,0.974358399,0.017169169,NA
ENSG00000187187,ZNF546,zinc finger protein 546 [Source:HGNC Symbol;Acc:HGNC:28671],281.8339102,0.219384035,0.022603291,0.211578338,0.404105156,0.003567323,0.050868691
ENSG00000105409,ATP1A3,"ATPase, Na+/K+ transporting, alpha 3 polypeptide [Source:HGNC Symbol;Acc:HGNC:801]",82231.53864,-0.381936946,0.024657336,0.219171259,-0.314183209,0.001297763,0.027486275
ENSG00000267163,No Gene Symbol Available,,24.12807784,0.771358249,2.17E-06,0.013472042,0.995708953,0.022291976,NA
ENSG00000125740,FOSB,FBJ murine osteosarcoma viral oncogene homolog B [Source:HGNC Symbol;Acc:HGNC:3797],555.3065681,-0.741730317,0.000368975,0.06456465,-0.673241594,0.016480654,0.119888495
ENSG00000124440,HIF3A,"hypoxia inducible factor 3, alpha subunit [Source:HGNC Symbol;Acc:HGNC:15825]",1292.779964,0.728669376,0.00182696,0.095806479,1.294797728,6.05E-08,0.000130694
ENSG00000160014,CALM3,"calmodulin 3 (phosphorylase kinase, delta) [Source:HGNC Symbol;Acc:HGNC:1449]",65210.81942,-0.237211654,0.048068496,0.276372019,-0.275905409,0.007188463,0.074178187
ENSG00000105552,BCAT2,"branched chain amino-acid transaminase 2, mitochondrial [Source:HGNC Symbol;Acc:HGNC:977]",832.2028643,0.373372148,0.00394169,0.120960079,0.450149396,0.003778393,0.052548856
ENSG00000268518,CTD-2545M3.8,,77.93653681,0.614017771,0.013735337,0.179397755,0.63856244,0.022485172,0.145237868
ENSG00000256087,ZNF432,zinc finger protein 432 [Source:HGNC Symbol;Acc:HGNC:20810],338.6335204,0.129316765,0.039511712,0.257860073,0.33850437,0.014615046,0.111435428
ENSG00000167614,TTYH1,tweety family member 1 [Source:HGNC Symbol;Acc:HGNC:13476],13706.38168,0.277182131,0.048213595,0.276693355,0.354521105,0.006591338,0.071126378
ENSG00000239998,LILRA2,"leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 2 [Source:HGNC Symbol;Acc:HGNC:6603]",21.55969971,-0.668262361,0.029799043,0.232720519,-1.399421364,0.030728208,NA
ENSG00000204514,ZNF814,zinc finger protein 814 [Source:HGNC Symbol;Acc:HGNC:33258],731.1978628,0.252693575,0.03597024,0.249463182,0.292811019,0.016603424,0.120432894
ENSG00000183307,CECR6,"cat eye syndrome chromosome region, candidate 6 [Source:HGNC Symbol;Acc:HGNC:1844]",1599.427495,-0.378911175,0.002640215,0.105766139,-0.211284272,0.038107413,0.194896121
ENSG00000215193,PEX26,peroxisomal biogenesis factor 26 [Source:HGNC Symbol;Acc:HGNC:22965],3815.953992,-0.143808118,0.047437512,0.27523341,-0.204065274,0.000254128,0.011128412
ENSG00000100033,PRODH,proline dehydrogenase (oxidase) 1 [Source:HGNC Symbol;Acc:HGNC:9453],3239.371141,0.476242814,0.01252486,0.175292019,0.740945795,0.003825053,0.052970462
ENSG00000242876,RN7SL812P,"RNA, 7SL, cytoplasmic 812, pseudogene [Source:HGNC Symbol;Acc:HGNC:46828]",28.04289946,0.389552564,0.017262103,0.193277929,1.22222903,0.010152765,NA
ENSG00000241973,PI4KA,"phosphatidylinositol 4-kinase, catalytic, alpha [Source:HGNC Symbol;Acc:HGNC:8983]",35041.65051,-0.372183488,0.01539862,0.185729472,-0.273288914,0.001946422,0.035153973
ENSG00000100077,ADRBK2,"adrenergic, beta, receptor kinase 2 [Source:HGNC Symbol;Acc:HGNC:290]",3675.558854,-0.342423781,0.003826436,0.120587853,-0.226729256,0.004121956,0.054833376
ENSG00000100095,SEZ6L,seizure related 6 homolog (mouse)-like [Source:HGNC Symbol;Acc:HGNC:10763],10437.68474,-0.37938807,0.002794679,0.108768067,-0.159860102,0.034730609,0.185293742
ENSG00000180957,PITPNB,"phosphatidylinositol transfer protein, beta [Source:HGNC Symbol;Acc:HGNC:9002]",679.6620802,-0.281749292,0.049408416,0.27908096,-0.474255166,0.001307082,0.027593485
ENSG00000100325,ASCC2,activating signal cointegrator 1 complex subunit 2 [Source:HGNC Symbol;Acc:HGNC:24103],717.4577009,0.186402375,0.04176196,0.262851817,0.395124902,0.002137904,0.036948676
ENSG00000182541,LIMK2,LIM domain kinase 2 [Source:HGNC Symbol;Acc:HGNC:6614],1173.540802,0.408608919,0.033213183,0.242402141,0.699107769,0.000917301,0.021937368
ENSG00000100100,PIK3IP1,phosphoinositide-3-kinase interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:24942],1297.738468,0.264004971,0.036352303,0.249833423,0.554660859,6.07E-06,0.001271596
ENSG00000128245,YWHAH,"tyrosine 3-monooxygenase/tryptophan 5-monooxygenase activation protein, eta [Source:HGNC Symbol;Acc:HGNC:12853]",32813.89322,-0.241796857,0.044741935,0.268886213,-0.162968666,0.025026949,0.155861666
ENSG00000133424,LARGE,like-glycosyltransferase [Source:HGNC Symbol;Acc:HGNC:6511],6023.569301,-0.354869046,0.011364689,0.168192118,-0.29642132,0.001496313,0.029977139
ENSG00000128311,TST,thiosulfate sulfurtransferase (rhodanese) [Source:HGNC Symbol;Acc:HGNC:12388],344.6477517,0.369779959,0.02224596,0.210456386,0.562385423,0.006393125,0.069871574
ENSG00000100211,CBY1,chibby homolog 1 (Drosophila) [Source:HGNC Symbol;Acc:HGNC:1307],216.3889911,0.250485879,0.001429513,0.089276563,0.311712767,0.03333243,0.181917879
ENSG00000100221,JOSD1,Josephin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28953],2463.446853,-0.10682417,0.04700006,0.274080994,-0.145039915,0.031575755,0.177207849
ENSG00000128268,MGAT3,"mannosyl (beta-1,4-)-glycoprotein beta-1,4-N-acetylglucosaminyltransferase [Source:HGNC Symbol;Acc:HGNC:7046]",8880.333166,-0.228366315,0.034340095,0.245662691,-0.287626641,2.04E-06,0.000679279
ENSG00000128285,MCHR1,melanin-concentrating hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:4479],902.8967833,-0.325979851,0.036304287,0.249833423,-0.507621809,0.000500893,0.015874273
ENSG00000215347,SLC25A5P1,"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 5 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:19250]",15.5888435,0.566935729,0.002327685,0.102601734,2.026698004,0.02380098,NA
ENSG00000138944,KIAA1644,KIAA1644 [Source:HGNC Symbol;Acc:HGNC:29335],7943.274862,-0.378091177,0.007979364,0.150564756,-0.331448975,0.000662125,0.018221779
ENSG00000188636,LDOC1L,"leucine zipper, down-regulated in cancer 1-like [Source:HGNC Symbol;Acc:HGNC:13343]",4154.458737,-0.203192342,0.044074285,0.26738659,-0.212687738,0.018518165,0.128911096
ENSG00000056487,PHF21B,PHD finger protein 21B [Source:HGNC Symbol;Acc:HGNC:25161],212.8449578,0.4028901,0.021928467,0.210203949,0.463635324,0.037399715,0.192676912
ENSG00000186951,PPARA,peroxisome proliferator-activated receptor alpha [Source:HGNC Symbol;Acc:HGNC:9232],1264.179412,0.411601415,0.007329641,0.147210815,0.372943111,0.028647344,0.168555092
ENSG00000100422,CERK,ceramide kinase [Source:HGNC Symbol;Acc:HGNC:19256],2540.736638,-0.243793608,0.023127622,0.213407002,-0.294281246,0.000111679,0.006847568
ENSG00000100427,MLC1,megalencephalic leukoencephalopathy with subcortical cysts 1 [Source:HGNC Symbol;Acc:HGNC:17082],7137.436427,0.487896397,0.032044141,0.239417828,0.632294056,5.62E-05,0.004572831
ENSG00000155307,SAMSN1,"SAM domain, SH3 domain and nuclear localization signals 1 [Source:HGNC Symbol;Acc:HGNC:10528]",30.41385245,-0.533294793,0.044307222,0.267868618,-1.239178421,0.025979155,NA
ENSG00000142192,APP,amyloid beta (A4) precursor protein [Source:HGNC Symbol;Acc:HGNC:620],70675.81612,-0.2205854,0.025635015,0.221375223,-0.2135179,0.000417077,0.014416403
ENSG00000142149,HUNK,hormonally up-regulated Neu-associated kinase [Source:HGNC Symbol;Acc:HGNC:13326],636.9127746,-0.391027681,0.000793718,0.078575851,-0.450080968,0.001471942,0.029672334
ENSG00000159147,DONSON,downstream neighbor of SON [Source:HGNC Symbol;Acc:HGNC:2993],165.5132212,0.211957351,0.006867243,0.143564867,0.515845227,0.002000221,0.035635852
ENSG00000222018,C21orf140,chromosome 21 open reading frame 140 [Source:HGNC Symbol;Acc:HGNC:39602],82.05250477,-0.33138699,0.024961256,0.219873421,-0.865191306,0.006295463,NA
ENSG00000184900,SUMO3,small ubiquitin-like modifier 3 [Source:HGNC Symbol;Acc:HGNC:11124],2287.045626,-0.230654887,0.02099132,0.206445242,-0.24155241,0.000454789,0.015053186
ENSG00000183255,PTTG1IP,pituitary tumor-transforming 1 interacting protein [Source:HGNC Symbol;Acc:HGNC:13524],2447.958382,0.286356154,0.012665463,0.175906137,0.562713074,9.64E-08,0.000132433
ENSG00000198695,MT-ND6,mitochondrially encoded NADH dehydrogenase 6 [Source:HGNC Symbol;Acc:HGNC:7462],79903.17637,0.416490401,5.15E-05,0.025913406,0.495834864,0.005498648,0.06447307
