symbol,Ensembl gene id,colon,kidney,liver,pancreas,lung,prostate,brain,stomach,spleen,lymph node,appendix,small intestine,adrenal gland,duodenum,adipose tissue,endometrium,placenta,testis,gall bladder,urinary bladder,thyroid gland,esophagus,heart,skin,ovary,bone marrow,salivary gland,Category
,ENSG00000173566,5.43,4.17,1.34,5.09,5.78,5.29,3.43,5.77,7.32,8.15,4.34,5.59,3.22,5.8,5.86,2.82,2.75,4.94,4.67,4.52,5.83,4.2,2.68,3.56,1.83,2.69,4.71,Expressed in all low
RIMS4,ENSG00000101098,0.53,0.07,0.0,0.04,1.25,2.49,13.9,0.79,0.03,0.13,0.26,0.14,1.23,0.09,0.42,2.71,0.11,13.06,0.75,0.16,4.69,0.61,0.13,0.05,6.5,0.0,0.74,Mixed high
PLPPR5,ENSG00000117598,0.01,0.02,0.0,0.21,0.06,0.04,7.02,0.0,0.0,0.01,0.06,0.07,0.71,0.06,0.01,0.06,0.0,2.72,0.03,0.06,0.0,0.02,0.0,0.01,0.02,0.0,0.01,Group enriched
ZNRF1,ENSG00000186187,10.94,6.35,7.93,4.53,17.21,9.0,19.15,16.55,3.62,11.06,11.62,12.85,13.12,9.56,9.51,16.36,14.99,26.3,14.02,19.68,30.07,34.33,13.02,19.77,11.67,5.46,6.33,Expressed in all low
CFAP77,ENSG00000188523,0.0,0.09,0.0,0.0,2.66,0.04,0.14,0.02,0.0,0.01,0.0,0.04,0.0,0.1,0.0,0.51,0.0,12.74,0.03,0.06,0.1,0.06,1.42,0.08,0.0,0.04,0.0,Group enriched
CHGB,ENSG00000089199,12.88,5.13,0.0,39.98,0.88,4.2,86.82,133.43,0.26,2.7,3.77,24.96,2033.02,45.59,35.25,1.04,0.37,14.92,0.4,0.64,1.68,0.37,20.11,0.83,18.34,0.3,0.75,Moderately tissue enriched
PRKCI,ENSG00000163558,15.41,12.59,5.48,3.18,18.84,19.82,9.65,37.98,5.54,5.84,7.81,12.76,7.28,14.35,6.6,14.45,10.33,15.74,13.43,17.97,27.66,16.42,6.12,16.0,12.98,3.32,15.93,Expressed in all low
ABTB2,ENSG00000166016,4.62,7.91,4.02,0.82,1.58,3.68,3.74,2.18,0.81,2.19,1.87,6.43,8.83,7.66,1.39,7.32,3.35,2.95,2.75,1.43,0.49,3.75,8.7,2.92,1.4,1.55,5.19,Mixed low
ADCY4,ENSG00000129467,5.95,8.98,3.25,2.42,26.16,9.76,2.73,6.52,18.19,10.55,11.1,7.18,5.36,3.63,34.76,20.47,38.08,4.57,19.36,12.67,10.44,9.85,22.16,13.68,3.4,6.07,5.43,Expressed in all low
OR11H12,ENSG00000257115,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.04,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not detected
SPDYE4,ENSG00000183318,0.05,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.02,0.02,0.11,0.14,0.0,0.0,0.0,0.0,0.0,6.09,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,Moderately tissue enriched
,ENSG00000185751,0.0,0.03,0.0,0.09,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.08,0.0,0.0,89.92,0.27,0.0,0.0,0.0,0.0,0.05,0.04,0.04,0.01,0.0,Highly tissue enriched
GLTP,ENSG00000139433,27.4,29.26,7.09,6.67,22.0,17.89,23.98,15.29,16.2,15.42,15.65,17.13,12.18,11.01,13.57,13.36,15.25,9.64,13.33,28.18,22.34,159.03,11.87,156.2,11.99,10.75,22.87,Group enriched
TOGARAM2,ENSG00000189350,0.64,0.28,0.37,0.51,5.94,0.76,1.69,1.94,6.35,2.29,1.25,0.46,3.39,0.62,0.67,1.27,0.52,2.76,0.67,1.02,0.12,0.83,5.66,1.11,0.56,2.54,0.43,Mixed low
INS,ENSG00000254647,1.23,1.33,0.59,2178.29,0.42,0.0,0.0,0.29,0.47,2.63,0.25,0.16,1.04,1.16,9.63,1.22,0.76,0.05,3.71,4.25,0.69,0.86,1.85,17.78,1.87,6.25,1.24,Highly tissue enriched
CASK,ENSG00000147044,35.96,14.08,10.77,6.83,13.82,10.74,16.98,19.77,10.41,13.29,11.65,31.99,10.82,33.03,8.6,14.84,12.12,4.25,24.34,16.93,14.94,22.14,5.4,8.96,11.74,4.13,10.59,Expressed in all low
AMDHD1,ENSG00000139344,0.25,7.46,49.82,0.47,0.8,0.33,0.66,0.36,1.17,0.93,0.56,0.37,11.88,0.27,0.38,0.36,0.32,0.88,0.62,0.65,0.78,0.52,0.28,2.22,0.18,0.11,0.67,Mixed high
EIF4E3,ENSG00000163412,18.59,11.96,6.91,7.65,16.39,14.77,19.88,11.48,15.73,12.38,13.09,17.17,12.4,13.05,29.76,14.04,5.66,6.28,11.74,15.23,16.74,20.62,23.51,8.2,21.31,15.35,10.73,Expressed in all low
RALGPS2,ENSG00000116191,16.39,7.05,19.67,3.11,3.43,8.8,5.41,14.81,35.08,63.4,33.5,15.65,9.98,13.04,2.59,12.94,8.38,78.43,10.76,19.82,7.42,21.52,5.47,16.85,25.36,9.89,3.64,Expressed in all low
UGT1A8,ENSG00000242366,12.05,2.23,0.45,0.0,0.0,0.0,0.0,0.86,0.0,0.05,0.95,5.51,0.07,4.38,0.01,0.0,0.0,0.01,8.56,23.64,0.0,0.23,0.0,0.0,0.0,0.0,0.02,Mixed high
GTSE1,ENSG00000075218,2.91,0.4,0.26,0.09,0.47,0.31,0.54,2.68,2.65,10.4,6.42,3.24,0.43,4.13,0.8,1.17,3.88,9.09,0.75,1.45,0.37,2.16,0.39,3.01,0.21,13.32,0.35,Mixed high
TINF2,ENSG00000092330,26.33,22.33,13.66,14.86,33.33,26.16,22.38,25.17,37.34,42.58,34.95,20.94,39.67,18.84,30.42,29.93,24.28,15.69,28.64,33.49,28.14,28.89,17.51,25.58,20.98,25.57,21.14,Expressed in all high
BTG1,ENSG00000133639,68.84,55.97,55.6,80.38,71.98,56.31,19.57,99.89,180.23,228.54,158.74,74.91,93.42,57.73,93.82,90.65,54.01,27.88,94.69,89.06,37.25,61.15,55.57,153.49,77.27,344.83,44.73,Expressed in all high
JAKMIP2,ENSG00000176049,0.63,0.39,1.48,0.37,1.89,0.47,19.87,0.79,0.92,1.27,1.3,0.88,3.95,1.27,0.1,1.12,0.17,3.06,1.68,0.86,0.13,1.52,0.31,0.32,0.34,0.33,0.65,Moderately tissue enriched
AMD1,ENSG00000123505,36.95,33.36,18.32,20.72,30.63,166.15,49.56,25.96,23.78,40.97,38.09,25.64,31.19,28.65,14.61,37.4,49.99,35.02,38.83,28.37,44.75,59.35,27.38,25.97,30.71,64.82,28.57,Expressed in all high
RTL3,ENSG00000179300,0.05,0.01,0.0,0.02,0.17,0.1,0.0,0.02,0.0,0.01,0.02,0.06,0.04,0.07,0.0,0.12,0.02,0.03,0.14,0.1,0.01,0.15,0.36,0.05,0.04,0.01,0.05,Not detected
MRPS10,ENSG00000048544,18.32,20.11,17.18,7.36,14.61,16.03,15.81,15.47,14.98,21.08,19.16,14.92,21.7,15.81,20.76,19.34,17.78,14.3,15.01,22.5,21.52,35.05,33.36,13.89,13.29,12.81,14.7,Expressed in all low
SLC25A22,ENSG00000177542,5.54,5.38,13.16,25.12,6.84,7.09,40.7,7.65,8.25,9.99,12.29,9.6,6.05,8.74,4.12,4.17,6.01,10.78,4.65,5.5,3.55,5.5,4.03,5.32,6.22,4.63,11.3,Expressed in all low
,ENSG00000212734,0.6,0.41,0.2,1.06,0.44,0.5,1.51,0.67,0.73,1.04,0.98,1.48,0.52,0.46,0.0,0.67,0.29,1.94,0.33,1.14,1.01,0.62,0.0,3.79,0.4,0.1,0.75,Mixed low
ZNF84,ENSG00000198040,7.86,10.1,5.43,5.01,11.99,13.63,18.11,9.66,12.95,12.6,10.67,8.33,10.46,6.97,9.12,17.38,8.03,12.77,10.87,12.38,15.32,7.62,9.51,10.8,19.45,6.56,6.86,Expressed in all low
SH2D1A,ENSG00000183918,1.57,0.48,1.32,0.24,3.23,0.89,0.08,3.19,12.11,35.86,10.81,1.8,1.31,1.14,0.35,1.05,0.31,0.51,4.98,8.34,0.61,1.64,0.51,0.29,0.61,3.45,1.25,Mixed high
,ENSG00000215346,0.09,0.02,0.0,0.0,0.01,0.02,0.02,0.08,0.01,0.04,0.02,0.01,0.0,0.03,0.0,0.0,0.0,0.03,0.02,0.0,0.02,0.0,0.01,0.09,0.0,0.03,0.0,Not detected
CRYAB,ENSG00000109846,41.37,332.19,7.85,15.57,51.08,202.79,664.41,16.62,26.54,16.35,105.1,28.17,62.42,24.46,510.26,98.19,94.3,17.97,83.47,107.59,197.69,252.54,2658.02,103.85,49.02,0.28,169.25,Mixed high
SS18L2,ENSG00000008324,18.37,13.09,18.51,6.83,15.64,24.35,16.63,18.84,21.0,47.72,26.39,23.65,15.81,21.94,11.7,13.7,14.01,9.47,16.81,25.39,20.61,15.12,12.1,16.21,16.41,29.22,15.78,Expressed in all low
RAPGEF4,ENSG00000091428,1.52,4.46,21.66,1.87,9.91,4.32,67.81,7.53,0.77,2.4,2.6,1.97,59.26,3.23,5.22,6.64,2.74,8.0,6.92,9.92,7.83,2.92,7.49,11.94,10.98,0.28,1.93,Mixed high
SLC19A1,ENSG00000173638,4.42,3.83,9.44,1.48,16.67,5.27,4.57,3.63,10.47,10.16,5.37,6.32,7.34,16.47,8.33,6.22,24.14,3.45,21.62,23.48,10.0,13.49,8.43,21.51,20.81,6.82,2.24,Expressed in all low
VAV2,ENSG00000160293,11.33,15.93,13.53,15.73,13.88,8.05,5.67,8.86,10.87,13.67,9.84,18.84,21.24,17.33,3.23,12.31,12.5,5.41,14.7,10.42,16.26,5.55,4.85,4.84,4.51,1.75,10.12,Expressed in all low
C1orf56,ENSG00000143443,1.88,4.23,3.52,2.31,2.91,5.03,2.0,2.77,2.03,1.45,1.97,1.51,5.26,1.56,4.25,2.69,1.63,34.3,2.79,1.71,4.52,3.06,2.95,3.01,3.87,0.52,3.86,Moderately tissue enriched
ZNF875,ENSG00000181666,10.67,20.66,8.2,6.22,15.37,31.31,15.88,15.67,18.66,17.18,11.96,9.47,26.42,9.32,13.88,18.81,15.58,24.03,16.25,15.41,31.92,10.79,26.12,21.21,21.69,8.59,13.7,Expressed in all low
C11orf80,ENSG00000173715,9.4,10.19,1.49,2.27,5.68,13.79,5.16,6.42,6.74,9.65,7.91,14.35,7.59,9.24,3.2,4.85,3.79,17.37,4.17,9.08,3.81,14.66,4.04,53.53,2.32,4.06,9.1,Expressed in all low
PSMF1,ENSG00000125818,59.78,66.35,73.89,48.3,53.39,43.8,57.74,63.02,63.04,50.47,52.76,56.53,41.91,53.15,68.74,45.39,44.07,124.47,41.83,48.54,54.54,52.72,52.03,41.56,66.56,56.32,47.97,Expressed in all high
ZNF343,ENSG00000088876,3.54,4.61,2.39,2.68,4.72,5.55,3.43,4.49,5.11,4.38,4.48,2.9,4.53,3.77,6.19,6.9,4.27,4.02,4.3,4.79,4.82,4.92,2.64,5.62,6.79,1.32,4.32,Expressed in all low
RBM6,ENSG00000004534,33.49,34.3,20.16,27.47,58.26,60.72,48.4,46.78,89.05,118.84,74.03,68.69,72.39,76.78,50.85,101.72,41.59,68.63,74.03,78.58,71.79,54.56,42.79,94.17,68.66,43.6,48.19,Expressed in all high
POSTN,ENSG00000133110,72.46,22.6,7.13,1.79,23.47,17.55,0.96,140.43,0.92,13.6,26.37,10.43,6.5,5.0,55.17,65.92,71.04,4.27,72.9,123.69,22.97,22.52,65.89,221.86,2.58,0.33,5.65,Mixed high
TAPT1,ENSG00000169762,16.44,24.85,30.24,6.87,25.12,12.87,25.31,13.92,17.65,16.76,14.46,14.67,31.41,13.49,15.24,18.81,11.51,37.34,15.1,11.34,19.77,12.06,15.38,13.19,13.13,70.76,11.38,Expressed in all low
,ENSG00000267314,0.0,1.21,0.0,0.0,0.49,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0,Mixed low
KRT37,ENSG00000108417,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.03,Not detected
EMSY,ENSG00000158636,6.92,7.31,3.89,4.43,8.03,7.33,7.21,6.37,8.28,8.98,8.82,5.74,7.73,5.19,6.73,9.93,11.26,10.71,6.99,9.93,9.36,6.8,7.63,5.85,11.88,8.1,6.28,Expressed in all low
NPR1,ENSG00000169418,3.44,15.02,2.83,1.15,17.32,2.39,0.6,1.27,1.61,2.58,3.58,2.38,5.64,1.36,71.3,9.73,14.48,1.64,6.83,6.57,4.94,3.86,7.73,2.11,10.94,0.02,1.95,Mixed high
SMYD2,ENSG00000143499,18.06,18.74,19.77,9.47,23.82,15.44,27.04,19.18,21.42,20.38,14.31,17.46,19.17,15.21,16.41,13.71,37.82,35.06,15.02,21.13,25.33,19.62,184.94,15.09,15.43,7.38,14.28,Expressed in all low
ZNF561-AS1,ENSG00000267106,3.06,5.32,3.48,2.43,3.12,6.78,5.0,2.78,3.18,4.18,3.59,1.82,4.62,2.27,3.02,5.47,2.6,2.8,5.75,6.0,9.1,3.92,4.9,6.91,5.36,2.29,3.92,Expressed in all low
TP53TG3B,ENSG00000261509,0.03,0.02,0.0,0.07,0.04,0.14,0.51,0.02,0.05,0.03,0.11,0.0,0.88,0.0,0.35,0.0,0.6,19.86,0.01,0.01,0.03,0.06,0.03,0.1,0.01,0.02,0.15,Moderately tissue enriched
NRN1,ENSG00000124785,6.01,4.74,2.84,1.09,15.57,6.98,79.19,2.63,14.47,9.14,5.9,4.54,5.13,3.01,62.02,7.91,32.94,0.77,12.18,13.55,4.66,8.01,12.19,10.42,3.19,0.33,3.94,Mixed high
SEC61B,ENSG00000106803,99.16,83.81,147.78,185.23,101.76,135.44,40.21,115.75,92.01,145.12,130.8,100.96,144.39,113.31,74.38,132.71,98.37,58.04,119.17,129.58,159.97,104.94,55.87,73.83,101.84,138.72,234.51,Expressed in all high
PIDD1,ENSG00000177595,6.98,6.54,1.82,3.79,4.84,8.31,3.76,7.81,11.19,8.78,6.23,7.66,5.19,9.62,9.17,6.89,7.35,10.63,6.27,4.6,4.02,3.78,2.59,12.94,5.53,9.85,7.59,Expressed in all low
SLC43A1,ENSG00000149150,6.55,4.53,53.6,118.05,7.36,11.13,1.37,10.26,4.35,6.89,5.21,4.44,6.66,7.62,7.32,13.84,6.27,3.33,20.26,7.4,13.44,4.04,5.8,15.68,18.88,22.63,10.67,Expressed in all low
MPZL2,ENSG00000149573,43.37,13.49,17.1,8.91,57.66,59.86,1.23,49.72,5.71,2.79,16.1,15.14,5.6,21.95,4.02,20.72,1.55,1.4,51.75,126.16,35.21,221.29,7.03,45.48,1.9,0.42,31.97,Mixed high
PCSK5,ENSG00000099139,9.38,3.32,0.96,0.98,5.35,2.78,2.41,2.54,2.26,2.1,5.36,21.95,3.72,20.32,8.3,7.44,7.77,4.54,8.59,4.58,2.97,8.16,3.49,1.21,11.22,0.86,1.19,Mixed high
EDEM2,ENSG00000088298,15.41,11.59,12.74,9.76,22.7,11.81,5.5,14.62,19.39,17.45,15.27,15.51,13.25,15.87,9.6,9.74,23.68,6.53,15.02,18.72,12.75,9.26,7.5,7.91,8.34,13.73,13.73,Expressed in all low
SPIRE2,ENSG00000204991,16.88,2.68,1.8,0.79,4.12,4.69,6.47,22.33,1.18,0.75,2.17,17.14,2.87,10.69,2.13,3.2,10.59,7.92,3.65,5.57,5.48,1.96,0.38,1.69,1.26,0.32,2.05,Mixed high
FAAH,ENSG00000117480,22.22,21.8,15.53,13.6,12.65,55.91,14.37,20.81,4.12,3.8,5.99,27.06,12.89,28.07,12.1,6.67,6.65,33.82,8.06,10.02,39.71,7.95,3.14,15.26,4.52,10.11,15.92,Expressed in all low
FLVCR2,ENSG00000119686,7.73,9.05,8.14,0.43,11.44,1.8,3.02,1.32,8.16,4.71,8.27,20.52,10.4,15.33,3.3,0.98,9.92,19.3,3.61,4.38,2.77,3.76,1.2,3.43,1.83,2.94,9.24,Mixed high
DGKQ,ENSG00000145214,10.99,3.46,2.24,3.69,4.6,3.81,5.24,6.02,8.91,7.7,6.68,16.04,3.62,14.71,4.3,4.23,3.1,5.77,4.26,4.28,2.94,3.68,1.86,7.55,2.73,4.96,4.2,Expressed in all low
LMAN1L,ENSG00000140506,0.14,0.04,0.0,0.0,0.13,76.8,0.38,0.02,33.1,0.14,0.25,0.17,2.5,0.51,0.12,0.03,0.12,1.68,0.05,0.03,0.0,0.44,15.45,0.14,0.0,0.1,19.94,Group enriched
HLTF,ENSG00000071794,7.87,14.66,11.21,6.72,8.77,17.1,17.87,10.45,9.18,12.85,8.82,7.05,25.69,5.19,12.71,13.22,7.2,48.94,11.05,12.28,22.01,8.31,15.66,6.11,17.46,8.37,9.49,Expressed in all low
ACP5,ENSG00000102575,34.72,61.95,20.14,3.57,137.56,19.3,2.68,28.07,47.69,88.14,40.97,28.34,6.42,30.45,6.58,28.08,14.53,6.16,31.41,51.41,3.78,21.87,4.44,23.17,25.98,9.49,11.42,Expressed in all low
TRIM60,ENSG00000176979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Group enriched
C1QTNF9B,ENSG00000205863,0.06,0.04,0.11,0.18,0.3,2.17,0.29,0.09,0.74,0.22,0.51,0.23,0.15,0.19,1.33,0.39,0.56,2.19,0.61,0.13,0.18,0.28,1.41,5.5,0.18,0.0,0.07,Mixed low
BBS9,ENSG00000122507,3.49,6.95,4.12,3.03,9.25,7.0,5.46,4.5,5.17,8.04,4.84,4.44,9.14,3.17,5.14,10.41,5.74,19.36,15.85,12.5,18.54,12.08,5.78,8.99,8.51,2.83,4.32,Expressed in all low
SLC36A3,ENSG00000186334,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.01,6.48,0.01,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.01,Highly tissue enriched
VSIR,ENSG00000107738,34.68,17.09,6.57,7.14,66.99,19.36,20.53,36.21,122.91,68.37,82.6,53.09,19.02,53.21,52.05,26.31,86.52,15.43,45.19,66.29,21.48,46.53,35.5,32.78,36.88,116.93,26.92,Expressed in all low
CCDC174,ENSG00000154781,12.33,11.45,6.62,8.95,11.05,13.34,8.7,15.45,14.26,14.98,12.12,13.32,13.01,12.23,16.29,17.1,14.44,15.19,11.44,11.27,13.46,10.14,7.38,12.18,17.26,17.48,8.67,Expressed in all low
ADIRF,ENSG00000148671,35.62,32.63,11.69,10.59,54.99,64.37,10.72,16.37,16.31,7.32,10.96,68.04,19.48,68.62,114.48,33.78,6.2,10.55,4.53,9.42,11.57,7.97,15.31,13.63,86.29,0.36,32.88,Mixed high
KCNMB3,ENSG00000171121,0.9,0.93,0.63,0.89,1.14,2.47,0.75,1.33,3.02,3.17,2.78,0.95,1.75,1.36,1.71,2.08,3.57,3.22,2.19,2.13,1.5,0.97,1.22,0.59,1.05,1.21,1.34,Mixed low
SLC28A2,ENSG00000137860,12.09,4.46,0.2,0.0,0.02,0.02,0.11,21.04,0.01,0.07,0.87,86.89,0.21,58.65,0.1,0.57,0.61,0.28,11.83,0.0,0.06,0.03,0.04,0.01,0.02,0.0,0.0,Mixed high
LRP1B,ENSG00000168702,0.12,0.48,0.3,0.03,0.02,1.0,9.93,0.19,0.01,0.02,0.09,0.04,1.57,0.02,2.3,0.03,0.03,0.36,0.1,0.22,4.93,0.11,0.17,0.23,0.81,0.02,0.51,Mixed low
SLC25A37,ENSG00000147454,11.7,10.72,12.96,15.4,19.42,37.01,7.78,17.85,23.94,11.24,45.87,38.15,39.87,85.45,10.76,20.05,33.34,23.64,17.94,14.31,15.26,9.08,13.62,11.29,32.2,222.38,26.41,Expressed in all low
SUGT1P3,ENSG00000239827,2.54,3.63,0.16,0.16,2.24,10.51,10.14,2.89,6.67,2.9,5.65,7.03,14.15,6.58,2.29,4.02,4.83,11.1,16.1,10.18,30.17,0.1,10.97,17.04,10.0,2.39,7.87,Mixed high
ITSN1,ENSG00000205726,10.75,11.16,16.21,2.51,10.39,13.25,12.56,12.01,18.17,7.82,10.37,9.88,16.48,8.31,48.01,19.34,21.37,15.32,21.49,14.9,14.47,12.09,14.8,14.76,19.62,5.16,5.73,Expressed in all low
PIPOX,ENSG00000179761,1.05,105.13,213.5,0.47,1.23,3.15,5.8,0.66,1.32,1.29,1.0,4.91,1.13,11.43,0.5,2.4,6.7,1.62,4.58,2.51,0.57,3.52,0.38,0.59,0.84,0.25,0.66,Group enriched
MEIS2,ENSG00000134138,5.13,13.63,5.37,10.52,11.1,38.77,17.99,15.46,9.43,4.47,7.17,7.28,29.49,22.94,8.5,45.51,9.4,3.9,23.8,28.23,3.92,17.71,15.7,4.42,25.36,0.01,61.66,Mixed high
C7orf31,ENSG00000153790,6.14,2.26,1.26,0.9,2.78,2.14,1.08,5.11,4.16,3.79,3.02,3.48,6.68,4.05,2.82,2.99,1.36,62.89,2.88,3.37,4.59,2.45,1.38,1.86,5.71,1.2,2.83,Moderately tissue enriched
RSPO1,ENSG00000169218,1.37,1.12,0.42,0.09,4.42,3.85,0.22,1.48,0.88,2.17,1.6,1.29,3.49,1.59,0.89,29.02,0.5,0.25,3.33,1.87,0.02,2.57,0.3,4.4,1.2,0.09,0.11,Moderately tissue enriched
CRACDL,ENSG00000196872,7.49,3.15,0.13,2.02,4.92,1.52,20.6,6.91,1.14,0.73,1.02,6.33,0.73,6.28,3.1,2.0,4.02,4.78,3.19,3.05,5.61,11.05,0.96,3.86,0.31,0.53,8.58,Mixed high
ST6GALNAC2,ENSG00000070731,4.39,10.35,1.08,3.61,21.49,7.05,0.87,8.2,3.04,1.29,4.28,3.13,3.31,1.52,4.08,8.35,8.38,56.44,4.98,8.43,25.67,16.24,3.57,52.19,0.68,2.15,6.49,Mixed high
AKIRIN2,ENSG00000135334,17.1,15.87,19.91,4.0,20.91,13.1,26.26,13.64,34.67,25.87,22.36,10.85,24.21,10.21,26.83,15.79,17.43,20.95,17.4,17.26,11.24,18.78,17.5,7.62,18.68,40.85,11.4,Expressed in all low
PCDH9,ENSG00000184226,0.64,2.62,1.36,0.88,1.74,1.34,40.15,0.69,1.13,1.12,0.64,0.29,2.55,0.27,4.54,0.21,0.04,1.26,2.46,0.52,0.91,0.49,4.54,0.12,0.8,3.2,0.24,Moderately tissue enriched
,ENSG00000214117,0.03,0.02,0.0,0.0,0.01,0.04,0.01,0.02,0.02,0.03,0.0,0.01,0.02,0.0,0.0,0.02,0.01,0.01,0.03,0.0,0.01,0.02,0.0,0.02,0.0,0.66,0.0,Not detected
DYRK2,ENSG00000127334,26.35,6.32,2.39,3.7,8.66,6.52,4.2,17.55,12.59,18.71,12.8,21.75,4.61,15.76,5.1,10.81,11.54,5.76,15.01,11.46,7.18,10.63,18.19,4.76,8.24,8.18,3.29,Expressed in all low
DDN,ENSG00000181418,0.05,8.54,0.0,0.02,0.05,2.47,45.61,0.14,0.08,0.24,0.19,0.09,0.01,0.02,0.02,0.02,0.03,0.11,0.04,0.01,0.01,0.36,0.23,0.04,0.0,0.62,0.02,Moderately tissue enriched
DENND2A,ENSG00000146966,5.71,5.8,1.89,0.93,12.52,6.7,11.03,3.06,8.16,2.35,2.47,4.17,3.79,3.59,13.98,18.04,11.72,2.24,9.82,8.6,2.61,8.09,7.84,1.03,17.13,0.12,1.74,Mixed high
TSR3,ENSG00000007520,23.06,25.85,11.43,21.53,21.84,22.69,21.0,25.24,22.99,20.64,16.33,18.24,17.45,19.25,34.53,18.29,19.73,17.67,17.08,16.42,16.04,20.12,28.87,16.15,20.4,12.22,31.55,Expressed in all high
AMY2A,ENSG00000243480,0.24,0.48,0.15,55123.55,0.74,1.73,0.52,0.49,1.04,3.3,2.16,7.09,0.49,10.41,1.62,3.06,11.49,0.75,0.46,0.2,0.7,0.28,18.39,0.85,103.25,0.29,36.42,Highly tissue enriched
CLASRP,ENSG00000104859,27.66,20.19,17.64,26.03,40.83,36.21,30.33,45.07,66.08,55.04,56.51,43.33,33.0,43.52,28.19,48.89,35.46,42.93,33.34,25.85,26.71,25.71,18.71,63.5,43.92,67.37,34.62,Expressed in all high
HSPA9,ENSG00000113013,80.45,123.59,115.0,36.8,50.31,71.24,84.1,63.17,55.47,69.13,73.73,65.93,168.55,76.13,54.35,59.42,62.61,58.62,62.97,68.94,125.35,64.37,110.78,53.34,65.05,125.58,53.46,Expressed in all high
TECTB,ENSG00000119913,0.01,0.02,0.24,0.0,0.0,0.01,0.09,0.01,0.01,0.0,0.0,0.05,0.0,0.05,0.02,0.0,0.0,0.1,0.03,0.0,0.17,0.0,0.01,0.0,0.0,0.0,0.01,Not detected
TBXAS1,ENSG00000059377,11.8,5.03,8.76,2.93,21.29,8.34,7.44,15.46,44.8,17.57,34.67,12.8,12.84,11.6,5.81,4.48,15.28,3.39,31.41,25.45,3.7,11.41,3.93,0.83,3.72,21.53,6.44,Mixed high
ACOX2,ENSG00000168306,11.82,55.94,126.25,4.01,11.67,20.9,3.76,7.6,3.12,3.95,5.06,41.4,17.2,42.67,20.48,19.63,5.41,13.47,14.33,10.25,26.73,12.58,23.06,2.63,19.94,0.62,10.77,Mixed high
TXNDC16,ENSG00000087301,6.51,4.43,4.48,3.34,4.58,22.28,10.05,5.58,8.83,4.64,4.46,5.05,4.42,4.04,7.21,6.64,3.8,9.08,6.23,4.47,4.28,4.33,3.17,4.01,9.46,4.48,3.26,Expressed in all low
H2AZ2,ENSG00000105968,87.58,72.28,51.06,28.88,60.57,63.2,70.73,69.48,62.9,119.02,85.17,74.89,67.59,65.02,56.64,70.24,55.41,54.8,55.88,64.73,70.92,61.15,94.01,44.96,49.56,160.13,44.85,Expressed in all high
LDLRAD3,ENSG00000179241,1.94,1.54,1.2,2.06,2.87,12.85,13.21,2.14,2.6,4.0,5.05,2.29,3.53,2.61,6.5,6.82,2.64,4.41,6.49,6.03,2.62,8.89,2.36,12.92,11.43,0.88,17.41,Mixed high
PCDHA13,ENSG00000239389,0.03,0.12,0.16,0.2,0.17,0.11,0.58,0.1,0.09,0.11,0.08,0.0,0.11,0.0,0.33,0.13,0.04,0.62,0.36,0.0,0.53,0.01,0.02,0.0,0.0,0.0,0.13,Not detected
C1orf146,ENSG00000203910,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.05,0.0,0.0,5.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Highly tissue enriched
NFYB,ENSG00000120837,19.59,22.6,21.7,10.37,28.32,33.74,22.85,18.68,18.98,32.14,22.75,15.55,29.3,16.64,24.87,30.45,28.34,27.32,25.67,26.19,24.18,19.1,21.34,15.26,23.95,15.99,13.11,Expressed in all high
OR4K14,ENSG00000169484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Not detected
PPM1D,ENSG00000170836,9.33,6.34,4.82,3.28,8.1,5.61,4.42,5.35,6.63,6.28,5.61,6.36,5.89,6.2,6.9,7.7,11.21,15.93,8.36,8.0,6.42,6.67,3.36,3.28,14.13,9.59,3.19,Expressed in all low
