EnsemblID,Gene type,Gene symbol,Section-related expressed,PCC with DS2 (human),PCC with DS2 (macaque),Section specificity in human (Log2FC),Section specificity in chimpanzee (Log2FC),Section specificity in macaque (Log2FC),Layer marker in human,Log2FC to other layers in human,Specificity score in human,Layer marker in chimpanzee,Log2FC to other layers in chimpanzee,Specificity score in chimpanzee,Layer marker in macaque,Log2FC to other layers in macaque,Specificity score in macaque,Correlation to human ISH pattern,Human-specific changed,Chimpanzee-specific changed,Macaque-specific changed,Type of lineage-specific change
ENSG00000173011.10,protein_coding,TADA2B,TRUE,0.87243 ,0.98894 ,0.281802779,0.218870298,0.183950311,L3,0.345386067,0.17638 ,No,NA,NA,L2,0.14213 ,0.33571 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173013.4,protein_coding,CCDC96,TRUE,0.97906 ,0.44218 ,0.313839212,0.1820155,0.330836489,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173020.6,protein_coding,ADRBK1,TRUE,-0.91782 ,0.92883 ,0.121714403,0.211120744,0.149105124,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173039.14,protein_coding,RELA,TRUE,0.56680 ,0.92768 ,0.744501332,0.710610559,0.833544569,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173041.7,protein_coding,ZNF680,TRUE,0.66449 ,-0.55607 ,0.554404042,0.417488377,0.314804365,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173064.6,protein_coding,HECTD4,TRUE,0.87398 ,0.68985 ,0.168295157,0.137530401,0.159381674,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T1
ENSG00000173065.9,protein_coding,FAM222B,TRUE,0.87243 ,0.78682 ,0.32212119,0.187707226,0.165417382,L3,0.484268249,0.28029 ,L3,0.26988 ,0.28243 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173085.9,protein_coding,COQ2,FALSE,0.43962 ,0.77756 ,0.329905073,0.272663459,0.205087494,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173113.2,protein_coding,TRMT112,FALSE,0.30425 ,0.92602 ,0.266781023,0.226110375,0.185715372,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173114.8,protein_coding,LRRN3,TRUE,NA,NA,0.478072667,0.319054662,0.191482113,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000173120.9,protein_coding,KDM2A,TRUE,0.68382 ,0.28313 ,0.11973691,0.054070495,0.0835987,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173137.7,protein_coding,ADCK5,TRUE,0.18474 ,0.92074 ,0.157221465,0.201926772,0.184604407,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173141.4,protein_coding,MRP63,TRUE,-0.26461 ,0.85356 ,0.216198603,0.202766017,0.051949421,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173145.7,protein_coding,NOC3L,TRUE,0.93240 ,0.82260 ,1.039412618,0.880872314,0.36065477,L6,0.507732991,0.71438 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173153.9,protein_coding,ESRRA,TRUE,0.86402 ,0.93575 ,0.395523377,0.363297123,0.601804654,L3,0.608928279,0.23339 ,L4,0.45676 ,0.22369 ,L4,0.51478 ,0.34154 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000173156.2,protein_coding,RHOD,TRUE,NA,NA,0.994577113,1.88043651,1.498519968,NA,NA,NA,L1,1.11157 ,0.50230 ,L1,1.30719 ,0.37480 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173163.6,protein_coding,COMMD1,FALSE,0.76998 ,0.61266 ,0.081651906,0.151893531,0.164391635,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173166.13,protein_coding,RAPH1,TRUE,0.90674 ,0.87110 ,0.298614756,0.236895267,0.298480071,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173171.9,protein_coding,MTX1,TRUE,0.89174 ,0.74065 ,0.099097638,0.190686396,0.168609917,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173175.10,protein_coding,ADCY5,TRUE,0.97793 ,0.97050 ,0.26025725,0.086118818,0.308490247,L6,0.270775706,0.49698 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173193.9,protein_coding,PARP14,TRUE,NA,NA,1.236352685,1.120179105,1.650567633,NA,NA,NA,No,NA,NA,L1,1.46684 ,0.32018 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173207.8,protein_coding,CKS1B,TRUE,0.95665 ,0.55755 ,0.740769319,0.584900982,0.41318853,L6,0.391609796,0.63614 ,No,NA,NA,No,NA,NA,NA,FALSE,TRUE,FALSE,T3
ENSG00000173208.3,protein_coding,ABCD2,TRUE,0.89556 ,0.74934 ,0.256062867,0.286440267,0.46244593,NA,NA,NA,No,NA,NA,L4,0.41821 ,0.52186 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173209.17,protein_coding,AHSA2,TRUE,0.90446 ,0.95703 ,2.082446718,0.827619771,0.550255878,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173210.15,protein_coding,ABLIM3,TRUE,-0.39381 ,0.85842 ,0.132257297,0.288252607,0.459600275,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173214.5,protein_coding,KIAA1919,TRUE,NA,NA,0.278439793,0.179467359,0.246533646,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173221.9,protein_coding,GLRX,TRUE,0.18252 ,0.90113 ,0.166282228,0.164313088,0.303030844,NA,NA,NA,No,NA,NA,L4,0.29730 ,0.44082 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173226.12,protein_coding,IQCB1,TRUE,0.45309 ,0.71699 ,0.292117996,0.143407029,0.481880143,L5,0.359427389,0.44050 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173227.9,protein_coding,SYT12,TRUE,0.90418 ,0.88761 ,0.228093567,0.329647883,0.17921216,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173230.11,protein_coding,GOLGB1,TRUE,-0.86199 ,0.57301 ,0.24656091,0.128888768,0.093984027,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173258.8,protein_coding,ZNF483,FALSE,0.79134 ,0.61608 ,0.274813453,0.256205894,0.339320239,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173261.4,protein_coding,PLAC8L1,FALSE,NA,NA,0.522643869,0.470771698,0.210932516,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173262.7,protein_coding,SLC2A14,TRUE,0.90246 ,0.80141 ,0.284712026,0.30445725,0.181030078,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173264.9,protein_coding,GPR137,TRUE,-0.12419 ,0.98485 ,0.273968266,0.247384339,0.17259855,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173267.9,protein_coding,SNCG,TRUE,0.89848 ,0.80704 ,0.799423058,0.513035247,0.674036317,L4,1.146689788,0.27017 ,L4,0.84121 ,0.21705 ,L4,0.70028 ,0.35207 ,0.69122 ,FALSE,FALSE,FALSE,NA
ENSG00000173269.7,protein_coding,MMRN2,TRUE,0.81697 ,0.79026 ,1.929948819,1.432681416,0.898536053,NA,NA,NA,L1,0.96052 ,0.39973 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173273.11,protein_coding,TNKS,TRUE,-0.47062 ,0.97359 ,0.41603009,0.706711486,0.328338498,NA,NA,NA,L6,0.48771 ,0.52511 ,No,NA,NA,NA,FALSE,FALSE,TRUE,T1
ENSG00000173275.8,protein_coding,ZNF449,FALSE,-0.80790 ,0.37798 ,0.349842614,0.357317381,0.160918629,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173276.9,protein_coding,ZBTB21,TRUE,0.92213 ,0.85729 ,0.210188587,0.097704763,0.119159909,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,TRUE,FALSE,T3
ENSG00000173281.4,protein_coding,PPP1R3B,TRUE,NA,NA,1.27645838,1.226437401,1.267206232,NA,NA,NA,No,NA,NA,L1,1.14355 ,0.42227 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173320.5,protein_coding,STOX2,TRUE,-0.18107 ,-0.22554 ,0.208335547,0.118806547,0.080073141,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173327.3,protein_coding,MAP3K11,TRUE,0.85766 ,0.97084 ,1.607146145,1.353575983,1.083639682,L6,0.570626991,0.82601 ,No,NA,NA,L6,0.42255 ,0.62259 ,NA,TRUE,FALSE,FALSE,T2
ENSG00000173334.3,protein_coding,TRIB1,TRUE,0.22071 ,0.63752 ,0.516151074,0.249608722,0.387561094,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173338.8,protein_coding,KCNK7,FALSE,NA,NA,0.347916565,0.319821035,0.191562488,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173369.11,protein_coding,C1QB,TRUE,0.93352 ,0.83049 ,2.020643755,1.015138125,1.478440908,L1,1.729521443,0.68351 ,No,NA,NA,L1,1.21607 ,0.39059 ,NA,FALSE,TRUE,FALSE,T2
ENSG00000173372.12,protein_coding,C1QA,TRUE,0.89065 ,0.94987 ,2.200448927,1.129710811,1.442489154,L1,1.853358952,0.72357 ,No,NA,NA,L1,1.13404 ,0.39869 ,NA,FALSE,TRUE,FALSE,T2
ENSG00000173376.9,protein_coding,NDNF,TRUE,0.99568 ,0.96070 ,3.614036416,3.796822756,3.741865772,NA,NA,NA,No,NA,NA,L1,3.23921 ,0.28489 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000173391.4,protein_coding,OLR1,TRUE,0.87351 ,0.96812 ,0.697112121,1.099221408,1.361720994,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173402.7,protein_coding,DAG1,TRUE,0.66729 ,0.76300 ,0.395718109,0.48645485,0.647167168,NA,NA,NA,No,NA,NA,L1,0.56419 ,0.29924 ,NA,TRUE,FALSE,FALSE,T3
ENSG00000173404.3,protein_coding,INSM1,TRUE,0.61507 ,0.99565 ,0.633882206,0.63091304,1.575049778,L2,0.637667238,0.46160 ,No,NA,NA,L6,0.92055 ,0.60455 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000173406.11,protein_coding,DAB1,TRUE,0.90315 ,0.95083 ,1.452512557,0.871685468,1.040750172,L2,1.4449545,0.51898 ,L2,0.98153 ,0.55348 ,L2,1.10327 ,0.38284 ,NA,FALSE,FALSE,TRUE,T3
ENSG00000173409.9,protein_coding,ARV1,FALSE,-0.39134 ,0.90402 ,0.14822012,0.133180206,0.14628674,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173418.7,protein_coding,NAA20,TRUE,0.65762 ,0.90226 ,0.22160653,0.110050324,0.165255394,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T3
ENSG00000173436.9,protein_coding,MINOS1,TRUE,-0.86269 ,-0.01498 ,0.217522898,0.194473158,0.233132564,L4,0.395033967,0.22443 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173442.7,protein_coding,EHBP1L1,TRUE,0.93716 ,0.83308 ,0.923986637,0.810864661,0.683795264,L2,0.709584684,0.18720 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173451.2,protein_coding,THAP2,TRUE,0.72049 ,0.80235 ,0.909167134,0.787843558,0.460153694,L6,0.5954728,0.82277 ,L6,0.33019 ,0.75088 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173452.9,protein_coding,TMEM196,TRUE,0.87675 ,0.94243 ,0.552549478,0.937040536,1.252038362,NA,NA,NA,L2,0.92926 ,0.56197 ,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000173456.4,protein_coding,RNF26,TRUE,0.93596 ,0.85060 ,0.321564835,0.225082134,0.175090072,L3,0.448215887,0.27797 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173457.6,protein_coding,PPP1R14B,TRUE,-0.47431 ,0.27517 ,0.987713356,0.60668087,0.679295907,L1,0.92871048,0.50849 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173465.3,protein_coding,SSSCA1,TRUE,-0.49966 ,0.95308 ,0.159311799,0.094095953,0.141998409,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173473.6,protein_coding,SMARCC1,TRUE,0.97481 ,0.87234 ,1.556761953,1.100272108,0.457272905,L6,1.002969698,0.79110 ,L6,0.48789 ,0.70539 ,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173482.12,protein_coding,PTPRM,TRUE,0.93945 ,0.70498 ,0.279162642,0.368243523,1.098231164,NA,NA,NA,No,NA,NA,L1,1.00555 ,0.16922 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173486.8,protein_coding,FKBP2,FALSE,-0.33540 ,0.97700 ,0.153021342,0.175642916,0.110665552,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173511.5,protein_coding,VEGFB,TRUE,-0.76749 ,0.60726 ,0.692287262,0.414591719,0.437515922,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173517.6,protein_coding,PEAK1,TRUE,0.40418 ,0.84513 ,0.644518463,0.199157896,0.30079654,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173542.4,protein_coding,MOB1B,TRUE,0.80065 ,0.91496 ,0.54436374,0.646571623,0.547976555,NA,NA,NA,L2,0.64072 ,0.76037 ,L2,0.47876 ,0.35397 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173545.4,protein_coding,ZNF622,TRUE,0.11619 ,0.58130 ,0.178916203,0.109057088,0.152948246,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173546.7,protein_coding,CSPG4,TRUE,0.51276 ,0.92329 ,0.40035172,0.852573864,0.953881186,NA,NA,NA,No,NA,NA,L1,0.86755 ,0.10875 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173566.9,protein_coding,NUDT18,TRUE,0.92696 ,0.83740 ,0.180178227,0.287655004,0.3095197,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173575.13,protein_coding,CHD2,TRUE,0.93296 ,0.28276 ,0.686214446,0.423207093,0.130361041,L6,0.314836016,0.71212 ,L6,0.17836 ,0.57021 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173581.3,protein_coding,CCDC106,TRUE,-0.61868 ,0.50833 ,0.260783843,0.26958897,0.141486197,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173588.9,protein_coding,CCDC41,FALSE,-0.02535 ,0.49697 ,0.2824445,0.261718011,0.256104599,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173597.3,protein_coding,SULT1B1,TRUE,NA,NA,0.902376381,0.545100637,0.802118911,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173598.9,protein_coding,NUDT4,TRUE,0.93327 ,0.82351 ,0.214698391,0.241173572,0.304219795,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173599.9,protein_coding,PC,TRUE,-0.12273 ,0.76104 ,0.172299704,0.094376823,0.143795719,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173611.12,protein_coding,SCAI,TRUE,0.92011 ,0.57641 ,0.170307682,0.32610664,0.276891978,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173614.9,protein_coding,NMNAT1,TRUE,-0.08682 ,0.02536 ,0.285187805,0.459446432,0.249958084,NA,NA,NA,L6,0.30561 ,0.58177 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173621.8,protein_coding,LRFN4,TRUE,0.56420 ,0.37667 ,0.195210531,0.264375901,0.317152957,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173638.14,protein_coding,SLC19A1,TRUE,0.71594 ,0.35691 ,0.23968688,0.233361164,0.054806512,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T3
ENSG00000173641.13,protein_coding,HSPB7,TRUE,NA,NA,1.283018817,2.030993705,1.244072447,NA,NA,NA,No,NA,NA,L1,1.06875 ,0.32216 ,NA,FALSE,FALSE,TRUE,T1
ENSG00000173653.3,protein_coding,RCE1,FALSE,0.85615 ,0.00030 ,0.273449342,0.228296834,0.253795103,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173660.7,protein_coding,UQCRH,TRUE,-0.49510 ,0.49232 ,0.118161644,0.162112094,0.31345751,NA,NA,NA,No,NA,NA,L4,0.31683 ,0.46880 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173674.6,protein_coding,EIF1AX,TRUE,0.23769 ,-0.02758 ,0.19195988,0.100008239,0.176454915,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173681.11,protein_coding,CXorf23,TRUE,0.59345 ,0.98821 ,0.75682163,0.448744056,0.57824505,L6,0.504582648,0.81161 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000173692.8,protein_coding,PSMD1,TRUE,0.83124 ,0.92170 ,0.146690484,0.167313513,0.096449008,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173705.4,protein_coding,SUSD5,TRUE,0.83955 ,0.94703 ,0.520080891,0.461208471,0.406718008,L3,0.765471479,0.30613 ,L3,0.65780 ,0.22976 ,L2,0.29878 ,0.43554 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173706.8,protein_coding,HEG1,TRUE,0.25714 ,0.87001 ,1.297592432,1.122951094,1.05557956,NA,NA,NA,No,NA,NA,L1,0.90238 ,0.06460 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173714.7,protein_coding,WFIKKN2,TRUE,NA,NA,1.600089361,2.482768694,3.304816601,L1,1.415430134,0.74207 ,No,NA,NA,L1,2.74443 ,0.44276 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173715.11,protein_coding,C11orf80,TRUE,-0.65080 ,0.39373 ,0.112534536,0.154256979,0.251331494,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173726.6,protein_coding,TOMM20,TRUE,0.68065 ,0.91531 ,0.202621688,0.076933504,0.086430162,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173744.12,protein_coding,AGFG1,TRUE,-0.67453 ,0.88177 ,0.229252629,0.088884024,0.298758154,NA,NA,NA,No,NA,NA,L3,0.15901 ,0.29476 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173757.4,protein_coding,STAT5B,TRUE,0.15428 ,0.86840 ,0.147819611,0.266676365,0.328566636,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173786.11,protein_coding,CNP,TRUE,0.94722 ,0.98697 ,3.161834481,2.152790344,1.752754665,L6,1.959003716,0.85078 ,L6,1.30554 ,0.78716 ,L6,1.20576 ,0.74857 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173801.12,protein_coding,JUP,TRUE,0.87405 ,0.92859 ,2.382356343,1.943997718,1.808928651,L6,1.308998157,0.81908 ,L6,1.10531 ,0.70007 ,L6,0.93813 ,0.71356 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000173805.11,protein_coding,HAP1,TRUE,NA,NA,0.972124701,0.455839943,0.21605072,L2,1.098631937,0.43582 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173811.6,antisense,CCDC13-AS1,TRUE,NA,NA,1.085208555,0.71006118,0.414132626,L6,0.475960911,0.76177 ,L1,0.61218 ,0.35747 ,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173812.6,protein_coding,EIF1,TRUE,NA,NA,0.33550801,0.321213798,0.071216369,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000173818.12,protein_coding,ENDOV,TRUE,0.39025 ,0.08924 ,0.164458469,0.151717179,0.113651608,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173821.15,protein_coding,RNF213,TRUE,0.93780 ,0.89676 ,1.472384762,0.964374754,0.813925429,L6,0.778189133,0.64756 ,No,NA,NA,L1,0.71139 ,0.21699 ,NA,FALSE,FALSE,TRUE,T3
ENSG00000173825.6,protein_coding,TIGD3,TRUE,0.94345 ,0.85904 ,0.315591024,0.302566123,0.197955061,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173846.8,protein_coding,PLK3,TRUE,0.79033 ,0.78637 ,0.327137197,0.15482809,0.358841378,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173848.14,protein_coding,NET1,TRUE,0.87402 ,0.88060 ,0.468098632,0.538807775,0.489786531,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T3
ENSG00000173852.9,protein_coding,DPY19L1,TRUE,0.98329 ,0.92561 ,0.597581356,0.587588227,0.976574471,NA,NA,NA,L4,0.75242 ,0.33292 ,L4,0.76044 ,0.66447 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173867.7,processed_transcript,AC142401.2,FALSE,-0.17977 ,0.23914 ,0.080727347,0.140892872,0.068943268,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173868.7,protein_coding,PHOSPHO1,TRUE,0.87926 ,0.99514 ,1.111092211,0.981114319,1.079131463,L4,1.283304866,0.28313 ,L4,1.33605 ,0.30312 ,L4,1.12492 ,0.48814 ,NA,FALSE,FALSE,TRUE,T2
ENSG00000173875.9,protein_coding,ZNF791,FALSE,0.85362 ,0.87480 ,0.120633543,0.147797716,0.091904,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173876.9,protein_coding,TUBB8,FALSE,NA,NA,0.348095467,0.086180317,0.123794937,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173889.10,protein_coding,PHC3,TRUE,-0.81239 ,0.85389 ,0.75476574,0.68370738,0.332116339,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173898.7,protein_coding,SPTBN2,TRUE,0.52799 ,0.96781 ,0.351302721,0.227533242,0.301718965,L3,0.729534178,0.19305 ,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173905.4,protein_coding,GOLIM4,TRUE,0.98149 ,0.92580 ,0.802007851,1.187699398,1.001498651,NA,NA,NA,No,NA,NA,L1,0.81960 ,0.49147 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173914.6,protein_coding,RBM4B,TRUE,-0.85926 ,0.70132 ,0.311017825,0.351231074,0.152978995,NA,NA,NA,No,NA,NA,No,NA,NA,NA,TRUE,FALSE,FALSE,T1
ENSG00000173915.8,protein_coding,USMG5,TRUE,-0.94360 ,0.18976 ,0.084579029,0.120726355,0.153831651,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173918.10,protein_coding,C1QTNF1,TRUE,0.02176 ,0.93536 ,1.218345,1.585174858,0.849592602,L1,0.977612499,0.33877 ,No,NA,NA,L1,0.83959 ,0.23175 ,NA,FALSE,FALSE,FALSE,NA
ENSG00000173926.5,protein_coding,03-Mar,TRUE,NA,NA,0.964262201,0.997407207,0.943082867,NA,NA,NA,No,NA,NA,L6,0.55424 ,0.70522 ,NA,TRUE,FALSE,FALSE,T1
ENSG00000173928.2,protein_coding,SWSAP1,TRUE,0.96420 ,0.72915 ,0.137006128,0.360088517,0.466532275,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173933.15,protein_coding,RBM4,FALSE,0.46749 ,0.23829 ,0.083144127,0.234546789,0.246957999,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173947.9,protein_coding,PIFO,TRUE,0.93377 ,0.90481 ,0.836282919,0.675969681,0.683746065,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173950.11,protein_coding,XXYLT1,TRUE,0.73781 ,0.08860 ,0.171524284,0.222465756,0.209482328,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173954.7,pseudogene,SNURFL,TRUE,NA,NA,0.178467246,0.164022194,0.025925773,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,TRUE,T2
ENSG00000173960.8,protein_coding,UBXN2A,TRUE,0.75666 ,-0.07699 ,0.86603946,0.402521418,0.255237848,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173988.8,protein_coding,LRRC63,TRUE,0.98904 ,0.97479 ,2.794188368,1.592209196,2.009863484,L6,1.493945777,0.85355 ,L6,0.63571 ,0.55122 ,L6,1.30615 ,0.82571 ,NA,FALSE,TRUE,FALSE,T2
ENSG00000173991.5,protein_coding,TCAP,TRUE,0.95791 ,0.96135 ,2.029248383,1.036683366,0.673690334,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
ENSG00000173992.4,protein_coding,CCS,FALSE,0.84922 ,0.83327 ,0.475217928,0.719453601,0.501887914,NA,NA,NA,No,NA,NA,No,NA,NA,NA,FALSE,FALSE,FALSE,NA
